order_id,order_date,product,region,customer_id,price,quantity,revenue,month_year,month_name,quarter,total_orders,total_spent,segment
19927,2025-01-29,Headphones,West,501,252.93,3,758.79,2025-01,January,1,948,1716692.5,High Value
19928,2025-06-07,Headphones,East,509,501.55,3,1504.65,2025-06,June,2,995,1889373.52,High Value
19929,2025-09-27,Headphones,East,512,670.59,3,2011.77,2025-09,September,3,918,1696896.54,High Value
19930,2025-07-13,Headphones,South,512,624.84,1,624.84,2025-07,July,3,918,1696896.54,High Value
19931,2025-08-22,Laptop,West,513,458.9,2,917.8,2025-08,August,3,965,1816558.56,High Value
19932,2025-03-17,Keyboard,Unknown,503,142.19,3,426.57,2025-03,March,1,930,1750977.1,High Value
19933,2025-02-26,Monitor,Unknown,504,1150.44,5,5752.2,2025-02,February,1,974,1841907.46,High Value
19934,2025-02-09,Laptop,South,518,873.9,5,4369.5,2025-02,February,1,951,1711942.99,High Value
19935,2025-03-05,Keyboard,West,519,351.92,2,703.84,2025-03,March,1,968,1801348.14,High Value
19936,2025-07-08,Laptop,South,516,85.5,5,427.5,2025-07,July,3,985,1818375.7,High Value
19937,2025-08-28,Keyboard,North,504,734.66,5,3673.3,2025-08,August,3,974,1841907.46,High Value
19938,2025-10-19,Headphones,South,502,591.28,1,591.28,2025-10,October,4,961,1751464.56,High Value
19939,2025-02-17,Keyboard,Unknown,500,496.53,3,1489.59,2025-02,February,1,948,1746598.65,High Value
19940,2025-06-25,Laptop,North,501,607.77,2,1215.54,2025-06,June,2,948,1716692.5,High Value
19941,2025-04-24,Headphones,South,514,173.13,4,692.52,2025-04,April,2,1012,1807715.97,High Value
19942,2025-04-16,Laptop,South,515,824.62,1,824.62,2025-04,April,2,963,1783010.34,High Value
19943,2025-05-24,Headphones,East,510,269.93,2,539.86,2025-05,May,2,938,1816831.67,High Value
19944,2025-01-17,Keyboard,North,511,83.1,3,249.3,2025-01,January,1,929,1744998.21,High Value
19945,2025-01-31,Monitor,Unknown,513,425.16,1,425.16,2025-01,January,1,965,1816558.56,High Value
19946,2025-02-16,Headphones,East,510,349.74,3,1049.22,2025-02,February,1,938,1816831.67,High Value
19947,2025-03-27,Laptop,South,500,300.75,4,1203.0,2025-03,March,1,948,1746598.65,High Value
19948,2025-02-14,Headphones,North,509,682.95,1,682.95,2025-02,February,1,995,1889373.52,High Value
19949,2025-04-12,Headphones,North,511,341.54,1,341.54,2025-04,April,2,929,1744998.21,High Value
19950,2025-05-15,Smartwatch,North,520,464.72,5,2323.6,2025-05,May,2,883,1650524.72,High Value
19951,2025-10-11,Headphones,West,516,915.95,1,915.95,2025-10,October,4,985,1818375.7,High Value
19952,2025-06-02,Smartwatch,North,514,570.22,1,570.22,2025-06,June,2,1012,1807715.97,High Value
19953,2025-01-19,Headphones,North,511,1134.04,4,4536.16,2025-01,January,1,929,1744998.21,High Value
19954,2025-01-08,Headphones,Unknown,518,781.19,3,2343.57,2025-01,January,1,951,1711942.99,High Value
19955,2025-09-08,Keyboard,North,509,282.23,1,282.23,2025-09,September,3,995,1889373.52,High Value
19956,2025-04-06,Headphones,North,517,1109.7,3,3329.1,2025-04,April,2,930,1758570.59,High Value
19957,2025-09-25,Headphones,South,501,324.59,3,973.77,2025-09,September,3,948,1716692.5,High Value
19958,2025-10-12,Laptop,West,508,211.49,3,634.47,2025-10,October,4,950,1762563.94,High Value
19959,2025-08-17,Laptop,North,512,657.1,5,3285.5,2025-08,August,3,918,1696896.54,High Value
19960,2025-10-13,Laptop,Unknown,505,430.71,1,430.71,2025-10,October,4,958,1766477.7,High Value
19961,2025-04-16,Smartwatch,West,517,901.19,2,1802.38,2025-04,April,2,930,1758570.59,High Value
19962,2025-04-05,Headphones,South,514,331.62,4,1326.48,2025-04,April,2,1012,1807715.97,High Value
19963,2025-10-09,Smartwatch,Unknown,508,546.23,3,1638.69,2025-10,October,4,950,1762563.94,High Value
19964,2025-03-11,Monitor,West,516,311.04,2,622.08,2025-03,March,1,985,1818375.7,High Value
19965,2025-05-03,Keyboard,North,517,399.3,2,798.6,2025-05,May,2,930,1758570.59,High Value
19966,2025-09-14,Headphones,East,519,1191.29,1,1191.29,2025-09,September,3,968,1801348.14,High Value
19967,2025-06-01,Monitor,Unknown,514,356.85,1,356.85,2025-06,June,2,1012,1807715.97,High Value
19968,2025-07-31,Monitor,South,500,640.26,5,3201.3,2025-07,July,3,948,1746598.65,High Value
19969,2025-05-19,Headphones,West,520,1142.71,2,2285.42,2025-05,May,2,883,1650524.72,High Value
19970,2025-10-13,Keyboard,South,519,868.65,2,1737.3,2025-10,October,4,968,1801348.14,High Value
19971,2025-01-25,Smartwatch,Unknown,504,1060.78,1,1060.78,2025-01,January,1,974,1841907.46,High Value
19972,2025-09-10,Smartwatch,South,509,264.61,5,1323.05,2025-09,September,3,995,1889373.52,High Value
19973,2025-02-16,Keyboard,East,520,812.52,4,3250.08,2025-02,February,1,883,1650524.72,High Value
19974,2025-04-03,Headphones,West,503,1106.67,3,3320.01,2025-04,April,2,930,1750977.1,High Value
19975,2025-05-18,Laptop,North,511,1199.1,3,3597.3,2025-05,May,2,929,1744998.21,High Value
19976,2025-06-14,Headphones,Unknown,508,758.45,1,758.45,2025-06,June,2,950,1762563.94,High Value
19977,2025-03-11,Laptop,Unknown,517,677.08,4,2708.32,2025-03,March,1,930,1758570.59,High Value
19978,2025-06-11,Headphones,South,512,743.26,4,2973.04,2025-06,June,2,918,1696896.54,High Value
19979,2025-01-03,Laptop,South,502,1187.48,3,3562.44,2025-01,January,1,961,1751464.56,High Value
19980,2025-03-15,Keyboard,West,518,570.73,5,2853.65,2025-03,March,1,951,1711942.99,High Value
19981,2025-01-27,Keyboard,North,509,335.18,4,1340.72,2025-01,January,1,995,1889373.52,High Value
19982,2025-02-19,Keyboard,South,500,560.93,5,2804.65,2025-02,February,1,948,1746598.65,High Value
19983,2025-04-28,Keyboard,South,514,195.23,3,585.69,2025-04,April,2,1012,1807715.97,High Value
19984,2025-08-29,Smartwatch,East,512,384.44,5,1922.2,2025-08,August,3,918,1696896.54,High Value
19985,2025-07-05,Smartwatch,North,520,811.48,5,4057.4,2025-07,July,3,883,1650524.72,High Value
19986,2025-04-11,Headphones,Unknown,500,1112.07,3,3336.21,2025-04,April,2,948,1746598.65,High Value
19987,2025-04-28,Headphones,South,503,613.47,3,1840.41,2025-04,April,2,930,1750977.1,High Value
19988,2025-05-12,Smartwatch,North,508,393.49,1,393.49,2025-05,May,2,950,1762563.94,High Value
19989,2025-05-13,Headphones,North,517,780.87,5,3904.35,2025-05,May,2,930,1758570.59,High Value
19990,2025-08-04,Laptop,South,515,1085.63,1,1085.63,2025-08,August,3,963,1783010.34,High Value
19991,2025-07-26,Laptop,South,504,992.13,2,1984.26,2025-07,July,3,974,1841907.46,High Value
19992,2025-03-24,Monitor,West,509,97.37,1,97.37,2025-03,March,1,995,1889373.52,High Value
19993,2025-10-20,Keyboard,East,518,196.14,5,980.7,2025-10,October,4,951,1711942.99,High Value
19994,2025-06-02,Smartwatch,Unknown,505,1087.35,4,4349.4,2025-06,June,2,958,1766477.7,High Value
19995,2025-01-22,Smartwatch,South,511,423.03,4,1692.12,2025-01,January,1,929,1744998.21,High Value
19996,2025-08-17,Headphones,West,511,824.99,3,2474.97,2025-08,August,3,929,1744998.21,High Value
19997,2025-09-20,Laptop,West,500,721.34,2,1442.68,2025-09,September,3,948,1746598.65,High Value
19998,2025-04-16,Laptop,North,520,830.59,4,3322.36,2025-04,April,2,883,1650524.72,High Value
19999,2025-07-03,Keyboard,South,500,678.05,2,1356.1,2025-07,July,3,948,1746598.65,High Value
20000,2025-07-28,Headphones,West,518,613.47,2,1226.94,2025-07,July,3,951,1711942.99,High Value
20001,2025-04-18,Laptop,West,507,613.47,3,1840.41,2025-04,April,2,925,1702254.36,High Value
20002,2025-08-13,Headphones,South,500,523.23,3,1569.69,2025-08,August,3,948,1746598.65,High Value
20003,2025-08-11,Laptop,Unknown,505,155.71,2,311.42,2025-08,August,3,958,1766477.7,High Value
20004,2025-02-20,Laptop,North,500,616.27,5,3081.35,2025-02,February,1,948,1746598.65,High Value
20005,2025-07-16,Headphones,North,511,422.22,3,1266.66,2025-07,July,3,929,1744998.21,High Value
20006,2025-03-31,Monitor,Unknown,504,440.78,3,1322.34,2025-03,March,1,974,1841907.46,High Value
20007,2025-09-19,Headphones,North,515,239.37,1,239.37,2025-09,September,3,963,1783010.34,High Value
20008,2025-06-14,Laptop,South,509,1193.68,1,1193.68,2025-06,June,2,995,1889373.52,High Value
20009,2025-07-07,Laptop,North,510,1165.65,4,4662.6,2025-07,July,3,938,1816831.67,High Value
20010,2025-10-24,Monitor,South,516,778.92,1,778.92,2025-10,October,4,985,1818375.7,High Value
20011,2025-06-19,Monitor,South,512,713.28,2,1426.56,2025-06,June,2,918,1696896.54,High Value
20012,2025-04-02,Keyboard,South,506,877.83,4,3511.32,2025-04,April,2,968,1857117.28,High Value
20013,2025-08-10,Headphones,South,500,119.39,1,119.39,2025-08,August,3,948,1746598.65,High Value
20014,2025-08-26,Smartwatch,East,520,613.47,3,1840.41,2025-08,August,3,883,1650524.72,High Value
20015,2025-06-28,Headphones,South,502,287.65,5,1438.25,2025-06,June,2,961,1751464.56,High Value
20016,2025-06-13,Laptop,Unknown,519,1114.17,4,4456.68,2025-06,June,2,968,1801348.14,High Value
20017,2025-07-22,Headphones,South,510,637.72,5,3188.6,2025-07,July,3,938,1816831.67,High Value
20018,2025-02-27,Laptop,South,516,314.38,5,1571.9,2025-02,February,1,985,1818375.7,High Value
20019,2025-09-12,Headphones,South,501,347.55,5,1737.75,2025-09,September,3,948,1716692.5,High Value
20020,2025-03-10,Laptop,North,507,85.35,4,341.4,2025-03,March,1,925,1702254.36,High Value
20021,2025-04-18,Smartwatch,North,514,998.58,2,1997.16,2025-04,April,2,1012,1807715.97,High Value
20022,2025-05-26,Monitor,South,516,597.79,2,1195.58,2025-05,May,2,985,1818375.7,High Value
20023,2025-03-06,Keyboard,South,507,700.56,2,1401.12,2025-03,March,1,925,1702254.36,High Value
20024,2025-02-04,Laptop,South,501,613.47,4,2453.88,2025-02,February,1,948,1716692.5,High Value
20025,2025-08-18,Smartwatch,South,515,868.79,3,2606.37,2025-08,August,3,963,1783010.34,High Value
20026,2025-07-11,Smartwatch,West,503,1040.31,2,2080.62,2025-07,July,3,930,1750977.1,High Value
20027,2025-01-31,Laptop,South,503,620.93,5,3104.65,2025-01,January,1,930,1750977.1,High Value
20028,2025-05-13,Keyboard,South,506,639.94,4,2559.76,2025-05,May,2,968,1857117.28,High Value
20029,2025-07-25,Headphones,Unknown,500,543.27,1,543.27,2025-07,July,3,948,1746598.65,High Value
20030,2025-05-17,Headphones,Unknown,520,77.39,3,232.17,2025-05,May,2,883,1650524.72,High Value
20031,2025-06-24,Headphones,North,515,836.23,5,4181.15,2025-06,June,2,963,1783010.34,High Value
20032,2025-03-12,Smartwatch,North,512,52.93,2,105.86,2025-03,March,1,918,1696896.54,High Value
20033,2025-04-16,Smartwatch,East,500,551.12,5,2755.6,2025-04,April,2,948,1746598.65,High Value
20034,2025-09-11,Smartwatch,South,508,613.47,5,3067.35,2025-09,September,3,950,1762563.94,High Value
20035,2025-07-09,Laptop,South,515,315.05,1,315.05,2025-07,July,3,963,1783010.34,High Value
20036,2025-09-22,Keyboard,South,503,472.92,3,1418.76,2025-09,September,3,930,1750977.1,High Value
20037,2025-02-20,Headphones,East,505,897.89,5,4489.45,2025-02,February,1,958,1766477.7,High Value
20038,2025-01-08,Headphones,East,505,355.48,5,1777.4,2025-01,January,1,958,1766477.7,High Value
20039,2025-06-13,Laptop,South,516,893.77,4,3575.08,2025-06,June,2,985,1818375.7,High Value
20040,2025-09-09,Smartwatch,North,518,1189.51,1,1189.51,2025-09,September,3,951,1711942.99,High Value
20041,2025-02-10,Headphones,North,507,725.97,1,725.97,2025-02,February,1,925,1702254.36,High Value
20042,2025-08-29,Laptop,North,509,524.99,1,524.99,2025-08,August,3,995,1889373.52,High Value
20043,2025-02-23,Laptop,South,502,613.47,1,613.47,2025-02,February,1,961,1751464.56,High Value
20044,2025-07-06,Headphones,South,504,1186.64,3,3559.92,2025-07,July,3,974,1841907.46,High Value
20045,2025-01-23,Smartwatch,South,508,82.78,4,331.12,2025-01,January,1,950,1762563.94,High Value
20046,2025-05-18,Keyboard,South,500,322.8,1,322.8,2025-05,May,2,948,1746598.65,High Value
20047,2025-03-27,Keyboard,North,510,881.83,4,3527.32,2025-03,March,1,938,1816831.67,High Value
20048,2025-01-08,Headphones,West,519,1130.52,5,5652.6,2025-01,January,1,968,1801348.14,High Value
20049,2025-08-27,Laptop,South,514,168.42,3,505.26,2025-08,August,3,1012,1807715.97,High Value
20050,2025-04-17,Monitor,North,501,613.47,5,3067.35,2025-04,April,2,948,1716692.5,High Value
20051,2025-01-14,Headphones,North,514,307.67,4,1230.68,2025-01,January,1,1012,1807715.97,High Value
20052,2025-05-03,Laptop,South,511,701.38,3,2104.14,2025-05,May,2,929,1744998.21,High Value
20053,2025-04-29,Headphones,East,510,501.47,3,1504.41,2025-04,April,2,938,1816831.67,High Value
20054,2025-03-25,Headphones,Unknown,505,113.53,3,340.59,2025-03,March,1,958,1766477.7,High Value
20055,2025-03-06,Monitor,North,506,613.47,4,2453.88,2025-03,March,1,968,1857117.28,High Value
20056,2025-02-23,Headphones,East,520,413.5,1,413.5,2025-02,February,1,883,1650524.72,High Value
20057,2025-06-19,Monitor,North,500,174.13,2,348.26,2025-06,June,2,948,1746598.65,High Value
20058,2025-06-24,Headphones,East,518,459.76,1,459.76,2025-06,June,2,951,1711942.99,High Value
20059,2025-04-02,Headphones,South,513,983.15,5,4915.75,2025-04,April,2,965,1816558.56,High Value
20060,2025-10-18,Laptop,East,510,1058.61,5,5293.05,2025-10,October,4,938,1816831.67,High Value
20061,2025-02-09,Smartwatch,Unknown,500,236.3,1,236.3,2025-02,February,1,948,1746598.65,High Value
20062,2025-02-25,Monitor,Unknown,503,360.07,1,360.07,2025-02,February,1,930,1750977.1,High Value
20063,2025-09-06,Laptop,South,518,540.83,4,2163.32,2025-09,September,3,951,1711942.99,High Value
20064,2025-02-04,Monitor,East,505,822.21,1,822.21,2025-02,February,1,958,1766477.7,High Value
20065,2025-07-27,Laptop,South,519,323.14,5,1615.7,2025-07,July,3,968,1801348.14,High Value
20066,2025-04-14,Laptop,North,514,84.16,4,336.64,2025-04,April,2,1012,1807715.97,High Value
20067,2025-03-11,Smartwatch,Unknown,519,872.0,5,4360.0,2025-03,March,1,968,1801348.14,High Value
20068,2025-06-07,Keyboard,West,504,1134.44,2,2268.88,2025-06,June,2,974,1841907.46,High Value
20069,2025-01-04,Monitor,North,507,272.39,1,272.39,2025-01,January,1,925,1702254.36,High Value
20070,2025-08-29,Laptop,North,511,1062.99,3,3188.97,2025-08,August,3,929,1744998.21,High Value
20071,2025-02-21,Monitor,North,500,892.02,3,2676.06,2025-02,February,1,948,1746598.65,High Value
20072,2025-02-14,Headphones,North,516,420.71,3,1262.13,2025-02,February,1,985,1818375.7,High Value
20073,2025-08-09,Smartwatch,South,509,613.47,5,3067.35,2025-08,August,3,995,1889373.52,High Value
20074,2025-02-26,Laptop,South,509,516.27,3,1548.81,2025-02,February,1,995,1889373.52,High Value
20075,2025-07-21,Monitor,South,511,613.47,3,1840.41,2025-07,July,3,929,1744998.21,High Value
20076,2025-05-31,Laptop,West,501,296.7,1,296.7,2025-05,May,2,948,1716692.5,High Value
20077,2025-03-16,Laptop,West,504,585.98,4,2343.92,2025-03,March,1,974,1841907.46,High Value
20078,2025-08-18,Monitor,North,510,371.71,1,371.71,2025-08,August,3,938,1816831.67,High Value
20079,2025-07-29,Smartwatch,East,515,1014.93,2,2029.86,2025-07,July,3,963,1783010.34,High Value
20080,2025-07-02,Laptop,East,515,964.51,1,964.51,2025-07,July,3,963,1783010.34,High Value
20081,2025-08-15,Headphones,Unknown,504,827.63,5,4138.15,2025-08,August,3,974,1841907.46,High Value
20082,2025-07-29,Smartwatch,East,514,602.88,4,2411.52,2025-07,July,3,1012,1807715.97,High Value
20083,2025-08-17,Laptop,North,518,348.22,3,1044.66,2025-08,August,3,951,1711942.99,High Value
20084,2025-03-22,Monitor,North,519,254.83,5,1274.15,2025-03,March,1,968,1801348.14,High Value
20085,2025-05-09,Smartwatch,Unknown,509,766.97,2,1533.94,2025-05,May,2,995,1889373.52,High Value
20086,2025-02-26,Smartwatch,Unknown,509,613.47,3,1840.41,2025-02,February,1,995,1889373.52,High Value
20087,2025-05-25,Headphones,East,513,1065.6,2,2131.2,2025-05,May,2,965,1816558.56,High Value
20088,2025-07-13,Headphones,East,520,389.86,5,1949.3,2025-07,July,3,883,1650524.72,High Value
20089,2025-02-08,Laptop,South,510,871.99,3,2615.97,2025-02,February,1,938,1816831.67,High Value
20090,2025-03-07,Monitor,South,502,963.23,5,4816.15,2025-03,March,1,961,1751464.56,High Value
20091,2025-03-18,Headphones,North,511,785.92,3,2357.76,2025-03,March,1,929,1744998.21,High Value
20092,2025-10-10,Headphones,South,505,1056.7,4,4226.8,2025-10,October,4,958,1766477.7,High Value
20093,2025-09-06,Monitor,West,518,87.48,5,437.4,2025-09,September,3,951,1711942.99,High Value
20094,2025-05-19,Laptop,West,519,613.47,3,1840.41,2025-05,May,2,968,1801348.14,High Value
20095,2025-05-11,Smartwatch,West,505,1042.16,3,3126.48,2025-05,May,2,958,1766477.7,High Value
20096,2025-02-16,Monitor,South,513,1154.66,2,2309.32,2025-02,February,1,965,1816558.56,High Value
20097,2025-01-07,Headphones,Unknown,520,74.11,3,222.33,2025-01,January,1,883,1650524.72,High Value
20098,2025-05-12,Headphones,Unknown,506,912.09,2,1824.18,2025-05,May,2,968,1857117.28,High Value
20099,2025-02-23,Headphones,North,500,171.0,5,855.0,2025-02,February,1,948,1746598.65,High Value
20100,2025-01-11,Laptop,North,512,349.32,5,1746.6,2025-01,January,1,918,1696896.54,High Value
20101,2025-01-21,Headphones,North,518,581.99,1,581.99,2025-01,January,1,951,1711942.99,High Value
20102,2025-07-10,Laptop,South,518,230.75,5,1153.75,2025-07,July,3,951,1711942.99,High Value
20103,2025-06-11,Headphones,East,506,620.08,2,1240.16,2025-06,June,2,968,1857117.28,High Value
20104,2025-07-10,Smartwatch,Unknown,516,526.78,5,2633.9,2025-07,July,3,985,1818375.7,High Value
20105,2025-10-13,Monitor,West,515,340.59,4,1362.36,2025-10,October,4,963,1783010.34,High Value
20106,2025-06-24,Headphones,South,517,517.56,3,1552.68,2025-06,June,2,930,1758570.59,High Value
20107,2025-02-05,Headphones,North,518,1163.43,1,1163.43,2025-02,February,1,951,1711942.99,High Value
20108,2025-06-19,Smartwatch,South,503,599.51,3,1798.53,2025-06,June,2,930,1750977.1,High Value
20109,2025-09-23,Keyboard,North,520,240.2,3,720.6,2025-09,September,3,883,1650524.72,High Value
20110,2025-09-07,Keyboard,West,510,1084.72,2,2169.44,2025-09,September,3,938,1816831.67,High Value
20111,2025-09-15,Laptop,West,518,433.99,1,433.99,2025-09,September,3,951,1711942.99,High Value
20112,2025-05-13,Headphones,North,507,421.59,5,2107.95,2025-05,May,2,925,1702254.36,High Value
20113,2025-10-26,Headphones,North,504,586.99,4,2347.96,2025-10,October,4,974,1841907.46,High Value
20114,2025-06-13,Headphones,North,510,531.13,3,1593.39,2025-06,June,2,938,1816831.67,High Value
20115,2025-09-13,Headphones,West,501,570.39,3,1711.17,2025-09,September,3,948,1716692.5,High Value
20116,2025-07-18,Monitor,West,505,518.51,2,1037.02,2025-07,July,3,958,1766477.7,High Value
20117,2025-07-10,Monitor,South,500,338.33,3,1014.99,2025-07,July,3,948,1746598.65,High Value
20118,2025-08-22,Keyboard,South,500,69.35,4,277.4,2025-08,August,3,948,1746598.65,High Value
20119,2025-04-25,Laptop,South,513,595.46,1,595.46,2025-04,April,2,965,1816558.56,High Value
20120,2025-07-25,Smartwatch,West,513,1100.88,1,1100.88,2025-07,July,3,965,1816558.56,High Value
20121,2025-06-04,Monitor,East,517,613.47,2,1226.94,2025-06,June,2,930,1758570.59,High Value
20122,2025-08-26,Smartwatch,Unknown,517,379.47,1,379.47,2025-08,August,3,930,1758570.59,High Value
20123,2025-02-02,Laptop,Unknown,501,1042.07,3,3126.21,2025-02,February,1,948,1716692.5,High Value
20124,2025-07-20,Headphones,South,516,469.8,5,2349.0,2025-07,July,3,985,1818375.7,High Value
20125,2025-02-27,Smartwatch,Unknown,519,1109.78,5,5548.9,2025-02,February,1,968,1801348.14,High Value
20126,2025-01-16,Keyboard,North,516,644.27,2,1288.54,2025-01,January,1,985,1818375.7,High Value
20127,2025-04-24,Headphones,East,513,58.53,2,117.06,2025-04,April,2,965,1816558.56,High Value
20128,2025-06-09,Monitor,East,509,563.26,1,563.26,2025-06,June,2,995,1889373.52,High Value
20129,2025-08-02,Laptop,East,513,64.38,4,257.52,2025-08,August,3,965,1816558.56,High Value
20130,2025-09-26,Keyboard,Unknown,514,1029.02,3,3087.06,2025-09,September,3,1012,1807715.97,High Value
20131,2025-03-12,Laptop,East,509,71.43,5,357.15,2025-03,March,1,995,1889373.52,High Value
20132,2025-02-22,Laptop,Unknown,506,613.47,1,613.47,2025-02,February,1,968,1857117.28,High Value
20133,2025-02-26,Headphones,North,512,613.47,4,2453.88,2025-02,February,1,918,1696896.54,High Value
20134,2025-09-20,Headphones,East,517,426.46,2,852.92,2025-09,September,3,930,1758570.59,High Value
20135,2025-06-03,Laptop,South,501,402.06,2,804.12,2025-06,June,2,948,1716692.5,High Value
20136,2025-06-24,Monitor,Unknown,504,266.55,1,266.55,2025-06,June,2,974,1841907.46,High Value
20137,2025-10-28,Keyboard,West,515,613.47,1,613.47,2025-10,October,4,963,1783010.34,High Value
20138,2025-03-04,Monitor,North,519,1058.5,1,1058.5,2025-03,March,1,968,1801348.14,High Value
20139,2025-01-15,Headphones,North,520,422.32,2,844.64,2025-01,January,1,883,1650524.72,High Value
20140,2025-10-27,Headphones,South,503,1151.63,3,3454.89,2025-10,October,4,930,1750977.1,High Value
20141,2025-09-10,Laptop,North,506,220.58,4,882.32,2025-09,September,3,968,1857117.28,High Value
20142,2025-06-14,Laptop,South,501,1132.34,1,1132.34,2025-06,June,2,948,1716692.5,High Value
20143,2025-03-14,Laptop,North,502,613.47,1,613.47,2025-03,March,1,961,1751464.56,High Value
20144,2025-04-25,Headphones,Unknown,514,791.86,2,1583.72,2025-04,April,2,1012,1807715.97,High Value
20145,2025-05-22,Smartwatch,South,509,613.47,4,2453.88,2025-05,May,2,995,1889373.52,High Value
20146,2025-04-01,Smartwatch,South,514,556.83,3,1670.49,2025-04,April,2,1012,1807715.97,High Value
20147,2025-04-01,Keyboard,South,503,830.43,4,3321.72,2025-04,April,2,930,1750977.1,High Value
20148,2025-08-11,Laptop,West,512,993.11,5,4965.55,2025-08,August,3,918,1696896.54,High Value
20149,2025-09-21,Monitor,South,520,663.78,4,2655.12,2025-09,September,3,883,1650524.72,High Value
20150,2025-08-07,Keyboard,Unknown,516,750.59,2,1501.18,2025-08,August,3,985,1818375.7,High Value
20151,2025-10-15,Keyboard,South,515,132.52,4,530.08,2025-10,October,4,963,1783010.34,High Value
20152,2025-07-04,Monitor,Unknown,507,636.33,5,3181.65,2025-07,July,3,925,1702254.36,High Value
20153,2025-08-02,Headphones,North,502,398.71,3,1196.13,2025-08,August,3,961,1751464.56,High Value
20154,2025-02-03,Keyboard,South,519,497.96,3,1493.88,2025-02,February,1,968,1801348.14,High Value
20155,2025-09-18,Laptop,South,503,523.42,3,1570.26,2025-09,September,3,930,1750977.1,High Value
20156,2025-10-12,Headphones,South,503,888.6,2,1777.2,2025-10,October,4,930,1750977.1,High Value
20157,2025-07-13,Laptop,Unknown,512,395.73,4,1582.92,2025-07,July,3,918,1696896.54,High Value
20158,2025-07-21,Headphones,South,500,84.79,3,254.37,2025-07,July,3,948,1746598.65,High Value
20159,2025-03-30,Headphones,Unknown,503,413.2,2,826.4,2025-03,March,1,930,1750977.1,High Value
20160,2025-03-11,Headphones,South,517,503.82,1,503.82,2025-03,March,1,930,1758570.59,High Value
20161,2025-05-08,Headphones,West,501,613.47,4,2453.88,2025-05,May,2,948,1716692.5,High Value
20162,2025-03-07,Laptop,Unknown,517,1159.76,1,1159.76,2025-03,March,1,930,1758570.59,High Value
20163,2025-02-05,Keyboard,West,508,194.7,3,584.1,2025-02,February,1,950,1762563.94,High Value
20164,2025-04-29,Keyboard,West,515,792.72,5,3963.6,2025-04,April,2,963,1783010.34,High Value
20165,2025-06-06,Laptop,South,501,137.28,5,686.4,2025-06,June,2,948,1716692.5,High Value
20166,2025-05-24,Monitor,South,520,932.11,4,3728.44,2025-05,May,2,883,1650524.72,High Value
20167,2025-05-16,Headphones,South,503,936.35,2,1872.7,2025-05,May,2,930,1750977.1,High Value
20168,2025-10-12,Smartwatch,South,510,1137.96,5,5689.8,2025-10,October,4,938,1816831.67,High Value
20169,2025-03-14,Headphones,East,501,531.0,3,1593.0,2025-03,March,1,948,1716692.5,High Value
20170,2025-10-01,Headphones,West,510,351.85,5,1759.25,2025-10,October,4,938,1816831.67,High Value
20171,2025-08-03,Keyboard,North,502,836.8,5,4184.0,2025-08,August,3,961,1751464.56,High Value
20172,2025-04-29,Monitor,North,500,468.37,5,2341.85,2025-04,April,2,948,1746598.65,High Value
20173,2025-04-13,Laptop,Unknown,508,593.21,3,1779.63,2025-04,April,2,950,1762563.94,High Value
20174,2025-06-29,Smartwatch,Unknown,513,358.67,3,1076.01,2025-06,June,2,965,1816558.56,High Value
20175,2025-09-28,Monitor,West,502,158.99,4,635.96,2025-09,September,3,961,1751464.56,High Value
20176,2025-07-10,Laptop,North,520,755.17,2,1510.34,2025-07,July,3,883,1650524.72,High Value
20177,2025-07-26,Headphones,North,505,783.36,2,1566.72,2025-07,July,3,958,1766477.7,High Value
20178,2025-02-01,Laptop,West,500,273.33,4,1093.32,2025-02,February,1,948,1746598.65,High Value
20179,2025-02-07,Laptop,North,520,875.47,5,4377.35,2025-02,February,1,883,1650524.72,High Value
20180,2025-08-25,Keyboard,East,502,591.23,4,2364.92,2025-08,August,3,961,1751464.56,High Value
20181,2025-04-07,Keyboard,North,510,176.21,3,528.63,2025-04,April,2,938,1816831.67,High Value
20182,2025-10-13,Laptop,Unknown,503,509.37,1,509.37,2025-10,October,4,930,1750977.1,High Value
20183,2025-04-07,Headphones,North,519,613.47,5,3067.35,2025-04,April,2,968,1801348.14,High Value
20184,2025-03-12,Monitor,North,501,290.41,1,290.41,2025-03,March,1,948,1716692.5,High Value
20185,2025-06-24,Headphones,South,502,386.81,3,1160.43,2025-06,June,2,961,1751464.56,High Value
20186,2025-03-05,Monitor,South,511,661.88,4,2647.52,2025-03,March,1,929,1744998.21,High Value
20187,2025-10-05,Headphones,North,516,293.63,1,293.63,2025-10,October,4,985,1818375.7,High Value
20188,2025-04-20,Monitor,South,510,708.38,2,1416.76,2025-04,April,2,938,1816831.67,High Value
20189,2025-05-05,Monitor,Unknown,512,1066.42,3,3199.26,2025-05,May,2,918,1696896.54,High Value
20190,2025-03-25,Laptop,South,505,1051.63,3,3154.89,2025-03,March,1,958,1766477.7,High Value
20191,2025-05-30,Headphones,Unknown,519,246.1,2,492.2,2025-05,May,2,968,1801348.14,High Value
20192,2025-09-24,Headphones,South,509,971.66,3,2914.98,2025-09,September,3,995,1889373.52,High Value
20193,2025-01-03,Smartwatch,South,504,142.89,4,571.56,2025-01,January,1,974,1841907.46,High Value
20194,2025-06-17,Headphones,South,510,644.85,3,1934.55,2025-06,June,2,938,1816831.67,High Value
20195,2025-02-15,Monitor,Unknown,511,449.13,1,449.13,2025-02,February,1,929,1744998.21,High Value
